outlet_code,item_code,DATE,sales_qty
E,120418,8/28/2022,3
A,107836,8/14/2022,8
D,110320,3/2/2022,18
C,117358,4/22/2022,2
C,117520,7/14/2022,21
C,41164,8/3/2022,1
B,107836,1/29/2022,2
E,122686,4/2/2022,13
A,4480,2/1/2022,1
A,6163,6/19/2022,7
D,123667,9/29/2022,1
A,119554,10/12/2022,6
B,898,7/27/2022,38
A,45484,5/3/2022,2
D,295,3/12/2022,1
C,7396,4/11/2022,1
C,57058,5/26/2022,13
D,98809,3/19/2022,29
A,123307,10/10/2022,67
E,42685,6/21/2022,7
D,93679,5/8/2022,2
A,117745,6/21/2022,8
E,120418,9/4/2022,2
B,115846,8/19/2022,1
E,117286,10/7/2022,2
C,952,6/16/2022,3
B,2806,10/18/2022,5
A,898,2/17/2022,5
A,117520,3/3/2022,20
A,117925,5/24/2022,10
B,43405,9/26/2022,1
B,3292,2/10/2022,9
B,40759,4/20/2022,4
C,6748,2/27/2022,5
C,46150,4/21/2022,1
B,259,8/14/2022,6
C,8800,5/18/2022,14
B,92482,10/10/2022,10
A,96136,5/28/2022,33.87599981
D,259,2/16/2022,6
D,24136,4/18/2022,10
D,23938,4/20/2022,7
D,102490,6/24/2022,62.85399961
B,122767,10/8/2022,2
C,101635,5/13/2022,4
B,40759,2/5/2022,10
A,107863,1/30/2022,10
A,898,2/5/2022,141
D,94345,2/19/2022,3
C,13003,2/3/2022,10
C,12040,3/25/2022,2
A,36808,3/31/2022,63
D,122767,8/11/2022,15
A,110320,2/16/2022,16
C,122686,5/30/2022,12
B,98809,3/2/2022,17
E,18223,7/16/2022,25
E,18223,9/2/2022,18
A,76399,10/13/2022,2
B,31579,3/27/2022,2
A,116836,8/21/2022,21
E,36808,9/30/2022,14
D,91438,7/24/2022,16
D,23785,9/29/2022,3
D,29896,10/5/2022,2
A,11509,2/6/2022,12
C,100501,7/9/2022,4
C,6856,4/26/2022,1
C,10204,7/20/2022,17
E,123307,7/23/2022,15
A,116836,3/24/2022,11
A,36808,3/30/2022,54
A,9979,5/2/2022,13
A,10078,6/17/2022,1
A,10078,7/23/2022,2
D,13408,6/4/2022,1
E,42685,10/15/2022,12
C,7072,5/21/2022,1
B,117736,2/25/2022,16
E,124414,6/25/2022,1
D,29653,5/14/2022,21
D,96136,7/8/2022,37.53799975
D,4705,7/17/2022,2
D,123307,9/24/2022,66
D,91438,10/7/2022,10
C,119554,3/27/2022,12
C,4705,4/15/2022,3
B,23938,8/27/2022,5
E,6640,5/18/2022,3
E,42154,6/8/2022,12.02000022
E,116962,9/6/2022,1
A,13795,4/18/2022,2
D,45412,3/3/2022,2
D,111976,8/3/2022,2
D,123586,10/7/2022,5
D,4480,10/12/2022,1
C,94876,7/3/2022,2
B,13795,3/22/2022,3
B,7396,8/14/2022,6
A,111868,1/22/2022,1
D,117610,1/23/2022,10
D,12247,2/13/2022,3
D,104470,4/24/2022,14
D,4480,5/12/2022,4
D,116962,8/27/2022,2
C,12670,2/3/2022,6
C,40759,3/11/2022,30
A,107836,10/14/2022,4
B,4741,4/19/2022,1
A,3679,4/24/2022,17
C,41164,2/4/2022,2
C,99457,2/17/2022,2
C,120994,6/10/2022,2
C,120418,7/22/2022,4
A,11419,9/8/2022,1
D,43135,4/16/2022,9
D,1672,5/28/2022,13
C,42685,4/25/2022,72
C,117286,7/3/2022,17
B,46591,3/23/2022,8
C,117520,9/22/2022,13
A,27583,9/27/2022,1
A,4930,8/8/2022,2
A,94948,3/10/2022,2
B,6163,7/10/2022,9
E,122740,4/20/2022,1
E,108862,6/15/2022,2
B,40381,9/1/2022,10
D,29653,3/27/2022,14
D,107224,4/29/2022,5
D,119185,5/6/2022,3
D,123307,9/13/2022,58
A,111382,3/28/2022,5
A,42685,3/29/2022,10
A,24136,5/23/2022,8
C,117376,5/28/2022,10
C,13795,7/18/2022,4
C,11293,8/8/2022,8
C,118033,8/28/2022,3
B,41686,7/12/2022,1
B,12355,10/6/2022,1
E,10105,6/18/2022,1
C,123307,7/22/2022,83
E,107863,7/7/2022,6
A,29896,4/6/2022,4
A,45115,5/1/2022,4
A,107836,8/30/2022,32
D,121174,9/7/2022,1
A,40759,9/10/2022,17
A,3427,9/27/2022,12
C,110320,1/22/2022,7
B,122767,5/5/2022,6
C,40939,4/13/2022,1
E,122686,6/1/2022,5
E,123307,9/25/2022,15
A,29941,2/24/2022,4
A,4705,7/22/2022,1
D,4741,2/23/2022,1
D,23938,3/13/2022,9
D,30778,4/30/2022,2
D,304,6/27/2022,3
D,119554,7/8/2022,18
D,119554,7/21/2022,20
A,122560,8/5/2022,1
A,116836,10/17/2022,9
D,40381,3/24/2022,3
D,104470,4/14/2022,3
D,117520,5/7/2022,21
C,55879,3/11/2022,1
A,117376,10/14/2022,4
B,117736,8/16/2022,9
A,120418,3/1/2022,7
A,40381,5/28/2022,15
A,120994,8/4/2022,3
C,42685,8/19/2022,48
D,110320,6/4/2022,12
D,107836,6/25/2022,7
C,117520,1/26/2022,11
B,46591,7/14/2022,12
C,6856,9/19/2022,1
D,110356,10/7/2022,1
E,40759,3/18/2022,6
E,92491,5/18/2022,1
E,40381,6/2/2022,6
B,11293,3/25/2022,10
B,116836,10/5/2022,5
D,119554,3/8/2022,30
A,40309,3/19/2022,4
B,119554,7/19/2022,6
E,43738,8/20/2022,1
B,898,8/18/2022,15
C,15352,6/1/2022,6
B,43135,2/7/2022,4
B,123307,2/21/2022,44
B,9925,6/28/2022,4
E,107836,5/25/2022,4
A,107863,3/7/2022,8
A,91438,4/7/2022,5
D,102490,4/16/2022,50.95399946
A,40381,5/2/2022,9
A,40201,5/21/2022,1
B,10906,7/26/2022,1
C,117925,6/7/2022,40
E,102490,5/15/2022,31.92600042
D,9979,4/24/2022,30
A,97486,9/10/2022,3
C,123280,2/5/2022,2
C,100024,2/21/2022,1
C,4480,3/4/2022,3
B,120994,5/8/2022,7
B,45169,5/29/2022,3
C,23146,4/18/2022,1
B,117520,7/28/2022,8
B,110860,10/16/2022,1
A,107224,5/21/2022,8
A,117520,7/10/2022,16
A,4480,8/31/2022,6
D,116836,1/26/2022,11
D,110320,5/13/2022,11
D,123694,5/31/2022,3
D,9925,10/10/2022,2
D,57058,10/16/2022,7
A,43135,8/11/2022,28
A,304,10/15/2022,3
C,119554,9/12/2022,21
A,36808,2/3/2022,80
A,123307,2/19/2022,151
A,116062,6/7/2022,3
D,40381,1/26/2022,6
A,43135,7/31/2022,2
D,31579,4/11/2022,2
D,95137,9/30/2022,6
C,116836,2/2/2022,79
A,259,9/24/2022,6
A,1672,9/27/2022,1
A,27790,10/7/2022,3
B,111337,5/19/2022,1
E,104470,7/12/2022,3
A,123307,6/20/2022,174
A,116836,7/16/2022,19
A,3328,2/16/2022,6
A,259,4/26/2022,7
A,3328,4/30/2022,1
C,116836,3/5/2022,8
B,98809,4/8/2022,28
D,98809,6/21/2022,32
C,119554,8/29/2022,20
B,41686,2/23/2022,1
A,121174,7/24/2022,11
B,117520,3/14/2022,10
E,110860,5/7/2022,2
E,123307,7/27/2022,22
B,100753,6/12/2022,1
B,76399,8/30/2022,1
B,36808,9/10/2022,68
D,40759,2/8/2022,5
D,23938,9/6/2022,1
A,9979,2/26/2022,3
C,117736,7/10/2022,3
C,102769,8/25/2022,2
B,121957,7/9/2022,2
B,99457,7/12/2022,6
E,97531,4/11/2022,1
B,110320,10/11/2022,7
E,8800,7/5/2022,8
A,118033,1/23/2022,4
A,122686,4/8/2022,15
D,121129,3/3/2022,1
D,57058,3/6/2022,4
A,23020,9/4/2022,1
D,898,4/29/2022,5
D,115846,5/25/2022,3
C,9637,4/7/2022,2
E,40939,5/30/2022,3
A,11293,2/25/2022,10
D,116836,10/14/2022,5
B,122785,3/6/2022,2
B,11509,8/29/2022,4
E,107809,4/4/2022,1
A,110320,3/16/2022,4
A,107863,4/17/2022,10
A,40759,4/21/2022,5
A,113110,7/5/2022,1
D,25000,2/3/2022,1
D,29653,3/15/2022,5
D,259,4/28/2022,10
D,46150,7/11/2022,9
D,110320,10/9/2022,25
C,11509,5/12/2022,25
A,113281,10/18/2022,4
B,4732,8/19/2022,1
A,3427,3/4/2022,3
A,104470,5/22/2022,13
D,92482,4/16/2022,4
C,123334,1/25/2022,5
A,92491,8/27/2022,4
A,10078,10/3/2022,1
B,1672,4/28/2022,26
A,9925,7/6/2022,3
C,94336,2/1/2022,1
C,117610,5/16/2022,1
C,10924,6/15/2022,3
C,96136,6/20/2022,24.59799981
C,121174,9/4/2022,8
A,14848,5/12/2022,3
A,40381,7/19/2022,23
A,10375,8/17/2022,2
C,121174,6/21/2022,6
C,122767,7/30/2022,3
A,43135,8/9/2022,9
B,123703,7/26/2022,3
B,4732,3/26/2022,2
E,117925,7/30/2022,10
B,110320,7/18/2022,6
D,2806,3/12/2022,7
D,102490,3/27/2022,34.4950006
D,1672,4/12/2022,89
D,110320,6/21/2022,9
D,117187,7/14/2022,2
D,42154,9/6/2022,13.20599985
A,3328,4/13/2022,1
C,123307,9/7/2022,47
B,3427,6/11/2022,2
A,8800,2/3/2022,4
A,107224,5/31/2022,6
D,117187,4/14/2022,2
D,4705,6/12/2022,6
A,19114,2/12/2022,5
C,117745,4/23/2022,7
C,40759,9/7/2022,8
A,117610,3/2/2022,6
D,110806,7/4/2022,2
D,123730,9/17/2022,3
A,104470,9/22/2022,6
B,42658,2/14/2022,1
B,42658,5/20/2022,1
C,36808,5/25/2022,50
C,24136,6/21/2022,2
C,117160,8/5/2022,2
E,117925,9/20/2022,4
A,24154,3/18/2022,2
A,3022,5/12/2022,3
D,36808,2/10/2022,67
D,107224,5/28/2022,14
C,46150,8/20/2022,2
C,29653,7/16/2022,3
A,304,3/16/2022,2
A,116836,3/23/2022,14
A,29941,5/3/2022,4
D,14848,4/27/2022,1
D,13795,5/8/2022,2
D,42154,8/20/2022,10.76000023
D,120418,9/2/2022,8
D,117610,9/17/2022,4
C,102967,3/24/2022,2
C,116836,4/16/2022,7
B,6163,3/29/2022,5
B,120994,7/23/2022,3
A,31579,3/20/2022,1
A,4705,5/6/2022,4
D,105622,4/4/2022,1
D,120400,5/26/2022,2
D,117736,9/1/2022,14
C,95443,8/13/2022,2
A,92491,2/5/2022,4
C,116836,3/9/2022,12
C,43405,6/14/2022,3
B,98809,2/13/2022,19
D,98809,9/26/2022,32
C,122767,7/26/2022,17
A,11509,7/28/2022,6
B,124414,1/29/2022,4
B,42847,2/12/2022,2
B,94345,3/27/2022,2
B,116836,5/4/2022,6
D,116836,4/13/2022,16
D,117610,8/19/2022,5
A,36808,7/18/2022,58
C,99457,3/14/2022,1
C,107224,4/10/2022,1
C,36808,4/22/2022,45
B,43405,3/6/2022,1
C,23146,8/10/2022,1
E,110320,4/25/2022,1
A,123586,4/10/2022,1
D,43135,3/3/2022,8
A,23020,9/2/2022,2
D,116062,6/17/2022,4
D,42685,4/29/2022,27
D,117736,8/15/2022,6
B,102967,4/14/2022,1
B,3328,9/15/2022,2
C,102769,9/6/2022,1
A,29941,9/28/2022,5
C,45115,8/30/2022,2
C,107224,7/4/2022,2
C,10204,7/9/2022,12
C,36808,8/6/2022,28
B,259,2/5/2022,4
B,6640,3/14/2022,7
A,101941,3/16/2022,1
A,46150,4/5/2022,2
A,42154,4/15/2022,6.162000179
D,114658,2/13/2022,4
D,42154,6/13/2022,25.56399977
D,23146,7/14/2022,1
C,43135,4/8/2022,5
C,101635,10/4/2022,4
B,24136,7/3/2022,2
B,102490,8/4/2022,11.7700001
A,110356,4/11/2022,3
D,96136,5/19/2022,25.13000023
D,94345,6/25/2022,3
D,123478,7/23/2022,4
D,4165,9/6/2022,1
D,120418,9/14/2022,7
D,123307,9/18/2022,59
C,110320,8/20/2022,5
C,1132,9/8/2022,2
C,11230,1/26/2022,1
C,116062,4/30/2022,4
C,92482,4/7/2022,6
C,6163,3/10/2022,24
C,40939,5/22/2022,2
A,9979,3/30/2022,4
B,94345,8/22/2022,1
B,40759,9/14/2022,8
D,45412,1/29/2022,5
D,259,1/30/2022,6
D,322,6/17/2022,2
D,39238,9/19/2022,6
A,123307,6/29/2022,88
C,107863,10/17/2022,10
C,1672,6/7/2022,15
C,110806,7/11/2022,1
C,111436,8/9/2022,4
B,12670,4/6/2022,5
A,25081,3/26/2022,11
D,29311,4/27/2022,2
E,42685,3/19/2022,9
B,9979,10/6/2022,3
E,40759,5/13/2022,6
E,92482,5/19/2022,4
A,107809,2/1/2022,7
A,29896,6/4/2022,8
D,118033,5/21/2022,5
D,23938,6/28/2022,2
C,120994,3/3/2022,4
C,116836,4/28/2022,16
B,13795,8/10/2022,4
E,95137,7/3/2022,2
A,91438,5/4/2022,6
D,107836,5/24/2022,19
D,117520,8/31/2022,24
D,42685,9/12/2022,20
D,104470,10/3/2022,6
B,3751,7/12/2022,1
A,123586,3/12/2022,2
A,117286,5/31/2022,4
D,124414,1/22/2022,6
D,55879,4/23/2022,7
D,55879,5/20/2022,5
C,42154,3/15/2022,22.77099967
B,40759,6/23/2022,15
A,9979,5/3/2022,17
D,12166,5/30/2022,2
B,119554,5/25/2022,21
A,45169,5/17/2022,6
A,29653,7/2/2022,7
B,46591,3/1/2022,7
D,98809,6/23/2022,49
A,118033,9/30/2022,1
A,29896,9/18/2022,1
E,18223,3/25/2022,12
B,40759,3/25/2022,7
B,4705,5/30/2022,3
B,119554,10/15/2022,15
D,1231,9/21/2022,2
C,40759,5/12/2022,25
C,23911,2/27/2022,3
C,952,5/29/2022,1
B,117196,2/20/2022,2
C,36808,7/23/2022,44
B,107224,3/9/2022,4
B,117520,5/14/2022,8
E,9925,6/5/2022,1
A,119185,7/10/2022,3
D,259,3/26/2022,9
A,11293,3/25/2022,6
A,95137,4/30/2022,7
D,23938,2/11/2022,2
D,117736,3/2/2022,27
A,259,8/23/2022,2
D,42847,5/24/2022,3
D,40759,7/20/2022,8
B,29653,5/18/2022,6
B,36808,6/29/2022,40
C,42685,7/8/2022,24
C,898,8/7/2022,39
E,304,6/17/2022,1
E,122686,6/29/2022,4
E,6640,7/7/2022,2
A,117520,1/22/2022,15
A,952,2/28/2022,5
A,42154,3/22/2022,19.57000005
A,102490,4/24/2022,27.7719996
A,117925,6/3/2022,58
A,2977,6/29/2022,1
D,57976,2/24/2022,5
D,41686,3/10/2022,2
D,42847,5/31/2022,6
D,40381,7/9/2022,14
D,94876,7/27/2022,1
A,117736,10/11/2022,14
C,122767,5/26/2022,13
B,122686,4/4/2022,9
A,12670,2/25/2022,4
A,11293,7/7/2022,25
D,101635,4/4/2022,10
C,42685,4/8/2022,43
D,43279,10/9/2022,2
B,11293,9/3/2022,8
A,3679,2/1/2022,8
A,44989,4/11/2022,3
A,4705,4/18/2022,3
A,110356,5/6/2022,7
D,43135,1/25/2022,7
C,29653,6/5/2022,7
C,117925,6/9/2022,34
C,101635,2/19/2022,7
C,29896,5/31/2022,3
C,40759,6/25/2022,8
B,98809,9/26/2022,19
D,46591,5/17/2022,2
C,117745,8/30/2022,4
E,14947,6/30/2022,1
D,117610,4/16/2022,37
D,116836,8/2/2022,4
A,117925,1/31/2022,10
C,75463,5/31/2022,1
B,43135,6/28/2022,2
E,105604,4/23/2022,7
A,29941,5/31/2022,12
D,117925,2/19/2022,26
D,43504,5/12/2022,3
D,42154,6/7/2022,35.31999969
D,110806,6/15/2022,1
C,898,1/24/2022,109
D,117520,2/21/2022,25
D,121174,10/17/2022,4
B,3679,6/7/2022,6
B,102490,7/22/2022,35.59600019
E,9628,4/13/2022,1
E,111382,6/20/2022,1
A,94948,2/12/2022,1
A,36808,2/21/2022,86
A,46150,5/25/2022,6
A,40381,6/19/2022,11
A,15352,8/25/2022,7
D,55879,2/26/2022,11
D,11509,4/14/2022,13
D,11509,5/28/2022,5
C,8800,7/12/2022,9
C,102490,7/27/2022,21.52200025
B,107836,1/30/2022,13
B,97486,4/11/2022,3
B,46150,7/18/2022,3
A,23020,7/24/2022,7
A,117925,7/24/2022,11
D,116836,3/24/2022,7
C,29941,10/6/2022,6
B,121174,4/9/2022,4
A,101149,3/27/2022,1
A,117925,7/22/2022,8
C,101635,3/4/2022,2
A,673,4/30/2022,9
A,43135,5/4/2022,9
D,43405,4/10/2022,3
D,123586,4/12/2022,12
D,29653,5/8/2022,14
E,18223,8/18/2022,23
A,93679,4/2/2022,4
E,113281,4/29/2022,3
E,1672,4/19/2022,3
E,9925,5/15/2022,2
E,1132,6/7/2022,1
E,120418,6/18/2022,2
B,673,8/3/2022,3
B,107836,9/24/2022,7
B,29653,10/5/2022,5
D,952,3/15/2022,2
D,36808,4/20/2022,114
D,29653,4/30/2022,23
D,19114,6/10/2022,4
A,124396,2/20/2022,1
A,110356,4/6/2022,2
E,322,8/27/2022,1
E,1951,9/12/2022,1
C,122767,8/21/2022,16
A,95137,5/18/2022,4
D,117925,3/3/2022,20
A,102490,9/4/2022,14.13600016
E,94948,3/21/2022,2
E,3328,5/9/2022,2
B,23785,3/4/2022,2
B,43738,9/30/2022,3
E,8800,6/3/2022,3
A,117610,5/12/2022,7
A,29653,7/20/2022,7
A,29941,8/27/2022,8
D,27790,4/10/2022,4
D,12220,4/17/2022,7
D,23911,4/22/2022,2
D,40759,5/19/2022,9
C,29653,9/15/2022,6
C,55879,7/18/2022,3
D,111868,2/28/2022,3
D,43135,3/1/2022,9
D,111382,3/7/2022,4
D,1672,3/28/2022,55
D,30778,8/14/2022,5
D,14947,8/18/2022,1
D,43738,8/27/2022,4
C,123334,2/18/2022,2
B,7108,2/28/2022,1
A,268,7/16/2022,4
D,23020,9/9/2022,8
C,4480,4/2/2022,14
C,123307,4/25/2022,42
C,119554,8/3/2022,17
A,3679,6/27/2022,16
A,101635,7/19/2022,1
D,43135,4/12/2022,16
C,8800,3/7/2022,36
D,98809,2/7/2022,19
C,122767,8/26/2022,7
C,117610,9/8/2022,2
C,12355,10/12/2022,3
E,95119,10/4/2022,2
D,3022,3/7/2022,2
E,259,9/20/2022,2
B,121714,6/6/2022,2
B,40759,6/17/2022,16
D,9979,2/22/2022,3
D,40939,4/22/2022,3
D,110320,6/11/2022,17
A,123307,6/12/2022,100
C,117520,2/9/2022,7
C,40759,5/26/2022,13
C,117286,8/18/2022,8
B,9061,4/25/2022,7
E,117925,3/14/2022,3
A,106054,5/20/2022,4
A,117925,5/30/2022,13
C,111436,4/12/2022,2
B,10195,3/21/2022,2
B,122767,4/2/2022,5
C,16009,3/26/2022,1
C,12220,5/30/2022,3
C,4480,10/13/2022,4
E,117736,5/18/2022,26
A,19114,2/11/2022,3
E,11509,10/4/2022,1
A,29896,4/12/2022,14
D,6163,3/19/2022,6
D,11509,3/22/2022,3
D,117736,7/13/2022,8
D,117736,9/10/2022,15
A,55906,8/4/2022,1
C,116062,8/13/2022,2
D,23785,10/11/2022,2
C,9979,10/7/2022,3
C,45169,5/18/2022,2
B,44989,2/7/2022,1
B,23938,9/25/2022,4
D,94948,3/21/2022,4
D,40759,7/7/2022,5
D,91438,8/17/2022,1
C,11842,1/31/2022,1
D,29653,4/9/2022,22
D,30778,7/13/2022,6
C,529,4/11/2022,2
C,115846,6/29/2022,1
A,40759,6/27/2022,16
C,41632,3/26/2022,4
C,117520,6/11/2022,12
B,98809,8/22/2022,60
C,102490,7/24/2022,35.51200026
A,110230,7/24/2022,1
E,111976,5/24/2022,1
B,1672,2/18/2022,2
B,123307,4/28/2022,12
B,13795,6/24/2022,3
D,106054,2/11/2022,1
D,46150,7/5/2022,8
A,42658,2/4/2022,1
C,42685,10/8/2022,25
E,23785,8/29/2022,1
C,223,5/4/2022,4
B,107863,2/11/2022,2
C,3679,7/14/2022,13
B,9925,4/6/2022,4
B,57976,4/27/2022,2
E,123280,4/11/2022,2
A,30778,3/6/2022,10
A,107836,5/18/2022,9
D,40939,6/17/2022,14
D,1933,4/12/2022,1
A,9925,9/12/2022,3
B,40381,4/25/2022,5
C,44989,3/17/2022,1
C,42928,5/20/2022,1
B,29941,9/27/2022,1
E,46150,4/25/2022,2
A,92482,6/26/2022,11
D,2806,10/1/2022,18
C,113281,5/20/2022,4
B,43135,4/1/2022,13
B,45169,5/1/2022,7
B,4741,6/14/2022,2
A,117925,1/22/2022,12
A,117160,6/16/2022,3
A,110860,6/16/2022,7
D,9637,6/22/2022,2
C,27790,8/16/2022,1
C,673,8/19/2022,2
A,3427,2/21/2022,9
D,117610,3/5/2022,15
A,43135,7/8/2022,15
D,122560,9/4/2022,1
C,43738,3/28/2022,6
B,40759,4/12/2022,6
A,95443,3/30/2022,2
A,55879,9/24/2022,4
C,2806,6/4/2022,1
B,46591,10/4/2022,10
D,898,10/4/2022,14
B,3526,3/30/2022,1
D,102490,9/10/2022,14.14999998
C,24136,6/10/2022,5
C,3679,6/27/2022,1
B,123307,3/9/2022,76
B,117925,5/7/2022,5
A,673,2/19/2022,4
A,36808,5/5/2022,36
D,40939,1/27/2022,8
D,42847,6/2/2022,5
C,30778,2/25/2022,7
E,41488,5/17/2022,1
D,55906,9/1/2022,1
D,2806,10/6/2022,5
D,119554,10/17/2022,14
B,121174,1/30/2022,3
C,41632,2/7/2022,2
C,119779,2/20/2022,3
A,3292,2/7/2022,3
E,43738,10/8/2022,1
D,117610,10/2/2022,8
C,40939,5/4/2022,3
B,11419,10/3/2022,1
D,29653,3/25/2022,13
D,29653,8/26/2022,13
C,107224,4/11/2022,2
A,23785,1/31/2022,5
C,36808,8/13/2022,38
A,25000,2/23/2022,1
A,7396,7/28/2022,2
A,107863,9/17/2022,8
D,11509,7/2/2022,10
C,3292,7/22/2022,1
C,41488,8/1/2022,18
C,116836,10/1/2022,5
A,111382,9/15/2022,2
B,41686,6/25/2022,7
D,92482,8/18/2022,3
B,115846,6/3/2022,5
E,45115,9/28/2022,1
B,121174,9/24/2022,3
D,29941,3/20/2022,2
D,268,8/24/2022,3
D,11293,9/19/2022,9
A,95119,1/22/2022,2
A,96136,3/16/2022,24.34200037
A,42154,4/19/2022,25.58999968
C,40939,6/9/2022,3
E,57058,10/5/2022,2
C,29653,4/11/2022,11
C,108007,4/27/2022,2
B,120418,3/6/2022,6
B,124414,8/27/2022,2
B,95443,10/2/2022,1
B,36808,10/10/2022,31
E,610,7/12/2022,4
A,10204,10/17/2022,35
D,40939,9/10/2022,12
D,110230,9/24/2022,3
A,119554,10/11/2022,11
B,538,8/10/2022,1
C,102769,5/14/2022,1
B,36808,9/2/2022,21
C,117925,5/30/2022,3
C,119554,8/6/2022,15
E,110320,6/1/2022,6
A,4741,4/30/2022,3
D,40939,2/7/2022,4
D,259,3/3/2022,15
D,96136,5/24/2022,2.003999949
D,43135,7/1/2022,19
D,95137,7/29/2022,10
B,27583,6/17/2022,1
B,23785,7/23/2022,6
B,12355,10/1/2022,1
D,102769,4/10/2022,3
D,88,9/17/2022,1
C,29941,2/26/2022,2
B,104470,9/14/2022,3
A,76399,2/8/2022,5
D,25081,1/23/2022,11
D,76399,3/9/2022,3
A,9925,6/22/2022,8
D,93895,3/25/2022,6
D,12670,4/17/2022,2
C,43135,4/13/2022,13
A,43135,5/21/2022,8
A,102769,6/5/2022,3
A,111382,6/30/2022,5
A,88,7/25/2022,1
A,106054,8/3/2022,2
A,3679,8/21/2022,15
D,123478,4/24/2022,9
C,23137,3/9/2022,2
C,116836,5/7/2022,10
B,46591,9/17/2022,11
E,40381,3/23/2022,5
B,12040,4/17/2022,2
B,39238,5/7/2022,1
E,42685,9/22/2022,7
B,117520,8/31/2022,13
D,76399,9/21/2022,9
A,43738,7/18/2022,8
E,102490,10/2/2022,2
E,122740,10/13/2022,1
C,110320,1/30/2022,8
C,123307,3/4/2022,33
C,40759,6/8/2022,9
B,116836,3/6/2022,16
C,117358,9/12/2022,1
B,116062,6/17/2022,7
A,117610,6/1/2022,6
A,43738,6/22/2022,6
A,116836,5/28/2022,14
E,6640,7/18/2022,1
D,95137,4/12/2022,15
D,117736,5/22/2022,33
B,2311,3/26/2022,2
B,23938,4/14/2022,17
C,13795,7/12/2022,8
C,23938,8/29/2022,1
C,23938,10/5/2022,3
C,122767,10/12/2022,7
E,110671,10/4/2022,1
A,36808,4/21/2022,38
D,2806,6/13/2022,6
D,123307,9/12/2022,47
A,268,10/16/2022,6
C,92482,6/21/2022,9
C,88,8/5/2022,2
C,117610,8/6/2022,2
B,29653,2/17/2022,10
B,25081,3/1/2022,2
B,107836,5/6/2022,17
A,11293,5/29/2022,12
A,124396,7/6/2022,1
D,40381,1/29/2022,21
D,259,8/12/2022,4
C,6163,3/31/2022,7
C,19114,4/9/2022,7
D,40759,10/5/2022,6
A,43135,10/8/2022,12
B,106054,4/25/2022,3
B,45169,6/23/2022,3
B,40759,7/3/2022,10
B,41488,8/8/2022,1
A,102490,3/25/2022,7.31400001
A,44989,4/26/2022,1
A,116836,5/3/2022,4
A,117376,7/1/2022,17
D,96136,4/6/2022,17.96399951
D,93913,7/23/2022,2
D,118033,7/23/2022,3
C,11509,2/15/2022,6
C,3679,6/17/2022,5
A,40759,7/2/2022,8
D,122767,7/2/2022,15
C,107836,7/23/2022,4
D,18223,6/28/2022,155
A,10204,7/23/2022,9
D,10924,8/14/2022,2
A,27790,2/25/2022,4
B,12355,4/28/2022,2
E,42685,8/12/2022,22
E,9979,9/27/2022,1
E,29653,10/7/2022,3
D,120994,4/27/2022,6
A,123307,3/21/2022,53
C,16009,10/13/2022,1
B,99457,4/30/2022,5
D,122785,1/26/2022,2
D,111985,3/7/2022,2
D,43279,3/11/2022,2
D,115846,5/22/2022,4
D,12040,3/27/2022,1
B,117925,4/26/2022,8
B,43135,5/25/2022,9
C,122767,3/18/2022,6
C,42685,4/24/2022,10
B,76399,8/14/2022,8
C,268,7/25/2022,1
C,117520,9/20/2022,7
E,10204,6/23/2022,8
D,223,3/28/2022,3
D,3022,5/24/2022,4
C,119554,10/7/2022,27
B,46150,7/29/2022,3
D,117745,2/15/2022,4
D,36808,5/28/2022,66
D,27583,7/1/2022,1
C,40759,9/14/2022,20
C,36808,9/22/2022,41
B,117358,4/23/2022,2
A,57058,1/29/2022,2
A,107863,3/1/2022,4
A,91456,3/28/2022,7
D,107836,6/1/2022,7
A,11509,3/17/2022,10
C,99457,3/12/2022,1
D,18223,2/7/2022,135
D,18223,6/21/2022,162
D,40759,7/30/2022,12
A,94453,7/24/2022,1
B,107224,3/21/2022,4
B,36808,2/16/2022,32
E,116836,7/2/2022,5
B,36808,3/23/2022,34
B,3679,8/25/2022,2
B,57058,10/2/2022,4
B,123307,10/4/2022,27
D,116836,6/6/2022,7
A,110320,4/6/2022,15
A,107269,5/28/2022,2
A,30778,6/3/2022,2
A,118033,6/19/2022,4
B,36808,7/28/2022,31
B,107836,7/31/2022,25
C,117736,7/6/2022,19
B,104470,3/30/2022,5
B,111976,5/12/2022,4
B,102490,5/29/2022,44.50000036
B,120400,6/7/2022,7
A,111382,7/30/2022,5
A,117520,9/6/2022,26
D,117736,7/5/2022,13
B,104470,6/12/2022,14
C,119554,4/28/2022,153
C,6163,5/12/2022,42
C,94948,5/28/2022,9
E,117736,6/17/2022,7
A,6856,2/7/2022,2
A,3328,5/18/2022,2
A,43135,7/20/2022,11
A,107836,8/23/2022,14
D,45169,2/15/2022,1
D,223,5/5/2022,11
D,123307,7/27/2022,63
A,40201,8/28/2022,1
A,24136,5/16/2022,14
A,3679,6/13/2022,18
A,3292,7/2/2022,8
D,9925,3/26/2022,3
C,268,1/22/2022,3
C,123307,2/27/2022,30
C,107836,9/26/2022,8
B,10654,3/18/2022,2
B,120994,4/1/2022,5
A,114658,4/20/2022,3
A,102967,5/14/2022,2
D,46150,4/11/2022,3
A,117520,7/22/2022,16
D,4597,6/2/2022,4
A,12355,5/28/2022,5
D,268,5/28/2022,11
C,93895,3/19/2022,3
C,1852,7/16/2022,6
